#followers,user_engagement,verified,depth,user_id1,tweet_id1,user_id2,length,#hashs,#mentions,#URLs,sentiment_score,text,label
10095532,45.22664779619895,1,0.0,ROOT,491200302365040640,2097571,94,1,0,2,0.0,who shot down the plane? where are the black boxes? 8 unanswered questions from #mh17: URL URL,1
2128343,19.15865178188064,1,0.0,ROOT,509464217549021184,11928542,65,0,0,1,0.0,"report: microsoft trying to buy mojang, creators of minecraft URL",0
5135735,30.12175792507205,1,0.0,ROOT,407292452060815360,40076725,107,1,1,1,-0.7845,"in the wake of paul walker's tragic death, what's the future of the @fastfurious movies? URL #rippaulwalker",0
478,7.49025672749768,0,0.0,ROOT,496698590153416704,1239313056,82,0,0,0,-0.765,justin bieber ringtone saves russian fisherman from potentially fatal bear attack.,1
865214,47.94611365120836,1,0.0,ROOT,553016500492439552,586032653,102,1,2,1,0.6808,great @banksy homage to charlie hebdo victims: rt @kowalshki: nice work from banksy #jesuischarlie URL,1
572671,9.515215852795473,1,0.0,ROOT,504441156575297536,22292529,93,0,0,1,0.0,looking forward to first matchup between las vegas nhl expansion team and a canadian team URL,1
138105,18.83345212639582,0,0.0,ROOT,348209998565879810,27754737,113,0,0,0,-0.2263,"paula deen: ""forget the food network. i've already been offered a cooking show on the new fox news food channel.""",1
513887,6.30329886755293,1,0.0,ROOT,507557659206516736,68577152,69,0,0,0,0.4847,betty white never die she my lady still i never have the sex with her,1
852901,72.40467350949989,1,0.0,ROOT,524958992330522624,14216661,95,0,0,2,0.4019,"police, bystanders and soldiers rushed in to help after the memorial shooting in ottawa URL URL",0
2297709,22.428382838283827,1,0.0,ROOT,523123023646175233,14569869,120,0,0,1,0.6249,the nigerian government says it has secured the release of 200 schoolgirls after agreeing ceasefire with boko haram. URL,1
1903078,44.812924373682975,1,0.0,ROOT,524929796862918656,19636948,55,0,0,2,-0.5994,soldier shot at national war memorial in ottawa URL URL,0
1032860,73.23702998572108,1,0.0,ROOT,537377960471166976,29417304,140,1,0,0,-0.5574,"y'all, i just read that abc paid darren wilson $500k for the interview. destroying black life remains a lucrative american career. #ferguson",1
16888489,75.33479212253829,1,0.0,ROOT,514495841600811009,14293310,55,0,0,1,0.0,iphone 6 owners claim it's bending in their pockets URL,1
9259,0.8526494757721734,1,0.0,ROOT,387281927427727360,249219716,86,1,0,2,0.34,never thought i’d see the day when obama would play politics with kids. URL #pjnet URL,1
6586331,50.983292583537086,1,0.0,ROOT,552498516225179650,5695632,99,0,0,2,-0.4588,this dog was abandoned at a scottish railway station with a suitcase full of his belongings URL URL,0
5888505,10.696428571428571,1,0.0,ROOT,450341615979069440,18208354,93,0,2,1,-0.5574,"@dangerburgundy: @joerogan what...successful clone of dinosaurs URL  holy shit, is that real?",1
2881966,48.85758196721312,1,0.0,ROOT,427846006600777729,6433472,52,0,0,2,0.0,marlboro man dies of smoking-related disease URL URL,0
5912,67.95459345300951,0,0.0,ROOT,407231591191035904,1040889722,43,0,0,0,-0.8658,"paul walker died too fast, i'm furious.. :/",0
205,0.0120817843866171,0,0.0,ROOT,547101266313089024,2902487916,54,0,0,1,-0.9246,oprah: “bill cosby drugged & tried to rape me” 😳😫😱 URL,1
23108,2.1439834024896265,0,0.0,ROOT,495583434954514432,2371458720,120,1,0,1,-0.9201,"bird pooped on #putin when he was saying ""violence begets violence"" at the opening of monument to the 1st world war. URL",1
331899,40.50426742532006,1,0.0,ROOT,407167258452971520,25701904,91,1,0,2,-0.7402,paul walker mourned by vin diesel and more 'fast & furious' co-stars URL #rippaulwalker URL,0
10950,3.448268106162843,0,0.0,ROOT,528240834660298753,15739391,89,0,0,1,0.6249,"wow. obama disses stay at home moms. ""that’s not a choice we want americans to make."" URL",1
478,7.49025672749768,0,0.0,ROOT,535507913226190849,19354734,108,0,0,1,0.0,"if you need to get your data down under, our melbourne data center will make an aussie out of you yet. ≡ URL",1
2167010,78.40203067617196,1,0.0,ROOT,519867098945044480,13049362,71,0,0,2,0.0,someone spray painted a penis on a $2.4 million bugatti veyron: URL URL,1
11420739,16.13823081938709,1,0.0,ROOT,358591089462099968,14075928,70,0,0,1,0.6705,this week's top story: george zimmerman wins florida state lottery URL,1
198277,1.5696316262353998,1,0.0,ROOT,516978780171436032,15669672,94,3,0,2,0.34,"okla beheading victim colleen hufford, rest in peace #beheading #jihad #jahkeemyisrael URL URL",0
2881533,48.85573770491804,1,0.0,ROOT,525040836757958657,6433472,118,0,0,1,-0.8555,"this photo was taken by a tourist at the national war memorial, shortly before nathan cirillo was shot and killed. URL",0
3565268,62.92353343985391,1,0.0,ROOT,526459255147491328,16664681,85,0,0,2,0.4847,judd nelson didn't die last night. he sent us this photo to debunk the rumor. URL URL,1
21609391,103.20626262626264,1,0.0,ROOT,508002575858561024,1652541,115,0,0,1,-0.6705,"pentagon confirms ahmed abdi godane, a leader of the al shabaab islamist group, was killed in a u.s. airstrike: URL",0
28420,42.49333650642552,0,0.0,ROOT,356310469390245888,29233291,104,1,0,0,-0.3382,*breaking news* obama administration files federal charges against george zimmerman! #ontheroadtojustice,1
15262963,70.23097050428164,1,0.0,ROOT,562313802369073153,28785486,102,1,0,2,0.0,"annual simulated 'madden' game made several accurate #sb49 predictions, including final score: URL URL",0
478,7.49025672749768,0,0.0,ROOT,540643709465812992,70024758,45,0,0,1,0.0,facebook spies on you for the government: URL,1
798246,44.637982195845694,1,0.0,ROOT,489968646014246912,16675569,60,1,0,2,0.0,here's the passenger breakdown by nationality: URL #mh17 URL,1
81807,8.705327675624705,1,0.0,ROOT,536835346932441088,21889069,84,0,0,2,0.6597,that powerful lego letter to parents about gender and creativity? it's real. URL URL,0
9791736,76.09639040129058,1,0.0,ROOT,520244836084228096,972651,83,0,0,2,0.0,a penis spray-painted on a $2.5 million bugatti was just for a prank video. URL URL,1
3151566,221.6746849942726,1,0.0,ROOT,536547921542791170,16973333,92,0,0,2,0.4215,lego letter from the 1970s still offers a powerful message to parents 40 years later URL URL,0
478,7.49025672749768,0,0.0,ROOT,407156621450571777,283799359,102,0,0,0,-0.8063,“r.i.p to the driver who died with paul walker that no one cares about because he wasn’t famous” omg:(,0
6849,26.94515206654536,0,0.0,ROOT,554655549896159233,127121446,104,0,0,1,-0.5106,just heart breaking. french police commissioner commits suicide after meeting charliehebdo bereaved. URL,1
234685,18.780261248185777,0,0.0,ROOT,524967711492014080,292777349,120,0,0,1,-0.3818,canada parliament shooting: - active shooter - 3 separate shooting sites - 3 injd - multiple gunmen - 1 soldier dead URL,0
478,7.49025672749768,0,0.0,ROOT,538760398003253248,1379288282,102,2,2,2,-0.5423,karma🙀#ferguson protestor accidentally burns🔥down own house🏡 URL @sheepawoken @youngblkrepub #tcot URL,1
3752974,17.579047619047618,1,0.0,ROOT,514517213022543872,29873662,73,0,1,1,0.0,"2,000,000 views incoming… rt @unboxtherapy: iphone 6 plus bend test - URL",1
221587,5.4155990957045965,1,0.0,ROOT,514395350615203841,1562935142,100,0,0,2,-0.1027,reporter charlo green quit on air to start a marijuana business URL will quitting on tv pay off? URL,0
2042,11.17215452424164,0,0.0,ROOT,407169885345943552,123846927,94,0,0,0,-0.8063,r.i.p to the driver who died with paul walker that no one cares about because he wasn’t famous,0
7377257,33.337144190387306,1,0.0,ROOT,527947775905103872,18927441,99,0,0,2,0.0,seth rogen has been cast as steve wozniak in the steve jobs biopic starring christian bale. URL URL,0
18719072,84.41853422168383,1,0.0,ROOT,551575491430211584,1367531,101,0,1,1,0.0,"19-year-old girl wakes up during brain surgery, asks doctors ‘how’s it going?’ URL via @foxnewshealth",0
5390068,66.59913695207813,1,0.0,ROOT,532197572698320896,16331010,65,0,0,1,-0.8658,sugarhill gang's big bank hank dies -- dead at 57 from cancer URL,0
3150474,221.63184421534936,1,0.0,ROOT,537006518118273025,16973333,73,0,0,2,0.4215,"that powerful, 40-year-old letter from lego to parents? it's real URL URL",0
503228,15.264720558882235,1,0.0,ROOT,357299879070023680,83266089,93,0,0,1,0.4374,please read! do not purchase koch products. they're paying for zimmerman's attorney fees! URL,1
584798,18.626139026295235,1,0.0,ROOT,553008832784642048,129051309,79,0,0,2,0.7876,banksy shares simple but beautiful tribute to charlie hebdo cartoonists URL URL,1
21600761,103.1379797979798,1,0.0,ROOT,534445263528947712,1652541,69,0,0,1,0.1027,missouri governor declares state of emergency ahead of grand jury URL,1
15290407,72.42464090633219,1,0.0,ROOT,489833932813516800,2467791,89,0,0,2,0.0,this is the surface-to-air missile ukraine says shot down malaysia airlines plane URL URL,1
29329,10.294661190965092,0,0.0,ROOT,407170443443859456,867212870,117,0,0,0,-0.5574,"r.i.p. roger rodas, the ceo/racer who died with paul walker yesterday. he was originally from santa ana, el salvador.",0
478,7.49025672749768,0,0.0,ROOT,326137285450018817,287168172,60,0,0,1,0.0,a photo of black nurses saving the life of a kkk member. URL,1
6295636,8.205707491082045,1,0.0,ROOT,524312881823637504,28638191,101,0,0,0,0.9992,google south american goliath birdeater. helllll noooooo✋✋✋✋✋✋✋✋✋✋✋✋✋✋✋✋✋✋✋✋✋✋✋✋✋✋✋✋✋✋✋✋✋✋✋✋✋✋✋✋✋✋✋✋✋,0
1802782,41.3856003865668,1,0.0,ROOT,544457299667202048,45564482,94,1,0,2,0.0,#rtlny: because a stuyvesant senior made $72 million trading stocks on his lunch break URL URL,1
9485126,21.31107026143791,1,0.0,ROOT,525077806401994754,6017542,119,0,0,1,0.1808,prime minister harper on ottawa attack: 'we will not be intimidated. canada will never be intimidated' - live video URL,0
6586204,50.95925020374898,1,0.0,ROOT,509031495101874176,5695632,73,0,0,2,0.0,breaking news: durex has not come out with a pumpkin spice condom URL URL,1
3149410,221.57434135166093,1,0.0,ROOT,549124560793374720,16973333,89,0,0,2,-0.128,president of argentina adopts jewish godson to 'stop him turning into a werewolf' URL URL,1
27180,8.515054452274184,1,0.0,ROOT,562090534945431552,532617990,87,0,0,1,0.5859,'madden 15' predicted the patriots would win 28-24. which is exactly what happened. URL,0
70,0.0004486316733961,0,0.0,ROOT,506118402466152449,2757239331,25,0,0,0,0.4389,"i'm alive, see you soon !",1
902391,58.060356652949245,1,0.0,ROOT,524933380929245184,203123011,94,1,0,2,-0.8176,"developing story: shots fired on parliament hill, soldier shot at war memorial URL #ottawa URL",0
11979,15.8615625,0,0.0,ROOT,538861627018579968,453871084,41,0,0,0,-0.2732,i aint know obama daughter was pregnant 😩,1
1161,5.641541038525963,0,0.0,ROOT,537378640653475841,36570365,126,0,0,0,-0.6249,"darren wilson was paid $500,000 for his abc interview. and so the hands of racism and capitalism continue to wash one another.",1
18713417,84.41752473248536,1,0.0,ROOT,336913656921083904,1367531,73,0,0,1,0.0,fort hood shooter reportedly has drawn $278g in salary since massacre URL,0
141875,29.47915177507744,1,0.0,ROOT,538930446814703616,30488144,140,1,0,0,-0.3818,"abc reportedly gave darren wilson 6-figures for an interview. if true, they essentially paid the bounty for killing a black child. #ferguson",1
1658434,56.04255319148936,1,0.0,ROOT,514039286845698048,23482952,99,0,0,2,0.0,"alaskan reporter says ""f*ck this,"" quits on live tv — her coworker's reaction is priceless: URL URL",0
9792095,76.063117564025,1,0.0,ROOT,489836271049928704,972651,102,1,0,2,0.0,could a buk surface-to-air missile system have brought down malaysia airlines flight 17? URL #mh17 URL,1
478,7.49025672749768,0,0.0,ROOT,560873850846846978,35216399,96,0,0,2,0.0,come on texas! what's up with this? confirmed islamic tribunal using sharia law in texas URL URL,1
605,0.8510111432108955,0,0.0,ROOT,445495350171013120,2350451702,133,1,0,0,0.8957,#prayforchristopher please rt/fav this it means u care and maybe chris brown will see this and will see that we care and smiles again,0
378043,14.770046388336649,1,0.0,ROOT,509478961705807872,14799177,100,0,0,2,0.0,microsoft to buy mojang for $2 billion - report. deal to be finalised as early as this week. URL URL,0
17490031,61.623608017817375,1,0.0,ROOT,365276206381268995,3108351,99,0,0,1,0.0,"japan: fukushima nuclear plant is leaking 80,000 gallons of radioactive water into ocean daily. URL",1
2389480,17.4594674556213,1,0.0,ROOT,524646141938647043,331311644,111,0,0,1,-0.8016,"after the fake news of banksy being arrested and unmasked, the real banksy has shockingly revealed himself! URL",1
5942,79.80026809651474,0,0.0,ROOT,568580363339091968,2757125954,51,0,0,0,0.0,macklemore announced today that he has joined isis.,1
158044,26.47512772250605,1,0.0,ROOT,505657661120348163,174172366,38,0,0,1,0.0,"15 year old ""swatter"" got 25 years URL",1
38476,11.082710174484475,1,0.0,ROOT,510921017972514817,16172991,115,1,1,1,0.8061,uk aid worker david haines beheaded by #isis remember this great & giving man this way not as isis wants @acted URL,0
7389034,54.93022241604884,1,0.0,ROOT,504387128013246465,14173315,59,0,0,2,0.0,fbi probing alleged audio of michael brown shooting URL URL,0
238678,39.42515127598001,1,0.0,ROOT,536808074431184896,143145579,62,0,0,2,0.0,"another letter to parents, included in 1970s lego sets URL URL",0
27762,8.849751243781094,0,0.0,ROOT,407198615137181696,628318484,115,2,0,1,-0.5574,r.i.p roger rodas the man who died with paul walker that everybody forgot about.. #rippaulwalker #riprogerrodas URL,0
15248811,70.17768791627022,1,0.0,ROOT,552661209204260864,28785486,96,0,0,2,-0.4588,dog found abandoned at scottish train station with suitcase filled with it's belongings: URL URL,0
1102,1.0850900728248372,0,0.0,ROOT,504109775358287872,1675592408,64,1,1,1,0.0,@antoniofrench alleged new shooting audio of #michaelbrown / URL,0
1005181,32.66673648931713,1,0.0,ROOT,489872119158046720,8839632,97,1,0,2,0.0,"latest: malaysia airlines #mh17 shot down by a surface-to-air missile, u.s. officials say URL URL",1
46601,11.229607250755286,0,0.0,ROOT,542320823915536384,2546562188,121,0,0,1,-0.6908,ferguson protestor accidentally burns down his own home & blames busy fd for failing to respond to 911 call for help. URL,1
36783,33.721354166666664,1,0.0,ROOT,521717368264093696,24544452,62,0,0,2,0.0,kristen stewart: reality: URL demented right-wing fantasy: URL,1
616797,19.23756345177665,1,0.0,ROOT,547803254516490240,4620451,76,0,0,2,0.0,"will you be able to float on jan. 4, 2015, aka zero g day? hint: no. URL URL",1
657769,10.224203020134228,1,0.0,ROOT,387353560356118528,8953122,117,2,0,1,-0.0772,a claim that #obama used the #shutdown to scuttle the amber alert system reveals an ignorance about amber alerts. URL,1
2427,91.48704052780396,0,0.0,ROOT,407206094747209728,21702988,55,0,0,1,-0.5574,r.i.p to roger rodas who died alongside paul walker URL,0
25147,10.78549848942598,0,0.0,ROOT,407290084593913856,752749796,98,0,0,1,-0.5423,rip to the driver who was also killed along with paul walker who no one seems to care about... URL,0
3073954,83.75294406280668,1,0.0,ROOT,554722567224049664,64643056,78,0,0,2,0.0,"saudi cleric proclaims snowman-building 'anti-islamic' (photos, video) URL URL",0
3219373,93.93919852602488,1,0.0,ROOT,407223928084766721,17446621,73,0,0,1,-0.6428,paul walker's death: 'fast & furious 7' delayed but won't be scrapped URL,0
8504,36.22465331278891,1,0.0,ROOT,536105045545472000,416418985,101,2,3,1,0.0,"a letter from @lego_group in the 1970s, boxed in with the toys via @s8mb @hfdsp #gender #equality URL",0
474569,50.72939936775553,1,0.0,ROOT,510922415468449792,9397732,119,1,1,1,0.4357,awful mt @scclemons:uk aid worker david haines beheaded by #isis remember this great man this way not as isis wants URL,0
47132,7.824109720885467,0,0.0,ROOT,568589712644026368,41875694,64,1,0,1,0.0,why did macklemore delete this tweet!? #macklemorejoinedisis URL,1
119391,3.184738955823293,0,0.0,ROOT,523098334421319680,732773016,32,2,0,1,0.0,ebola vaccines? URL #news #today,1
15278522,72.39672263807404,1,0.0,ROOT,528562608463704064,2467791,78,0,0,2,0.0,"fanged deer pops up in afghanistan, 60 years after its last appearance URL URL",0
20226,33.67525234946049,0,0.0,ROOT,519929168864497664,970717333,97,0,1,2,0.0,“@complexmag: someone spray painted a penis on a $2.4 million bugatti veyron: URL URL ” legendary,1
3146962,221.46414662084769,1,0.0,ROOT,536804445678755840,16973333,92,0,0,2,0.4215,lego letter from the 1970s still offers a powerful message to parents 40 years later URL URL,0
7393283,55.23669032830524,1,0.0,ROOT,524941041301225472,15012486,96,0,0,2,-0.5994,a canadian soldier has been shot at the country's national war memorial near parliament. URL URL,0
234524,18.77097242380261,0,0.0,ROOT,524976980799000578,292777349,113,0,0,1,-0.34,"breaking news: ottawa police confirm to abc news they are looking for 3 suspects, one has been 'dealt with' - URL",0
238639,39.41147066561431,1,0.0,ROOT,532106726539939841,143145579,56,0,0,2,0.0,vladimir putin’s motorcade as seen from the air. URL URL,1
2173584,47.102720450281424,1,0.0,ROOT,407159686786732032,20012204,90,0,0,1,-0.891,paul walker's fast and the furious costars and more react to the actor's tragic death: URL,0
209130,0.6286398085360989,1,0.0,ROOT,348204426659508226,640893,114,0,1,1,0.0,"irs sent $46,378,040 in refunds to 23,994 ‘unauthorized’ aliens at 1 atlanta address | cns news URL via @sharethis",0
19632,11.741953385127635,0,0.0,ROOT,515918632178577408,219937434,83,1,0,2,0.0,groundbreaking female pilot who bombed #isis is now disowned by her family: URL URL,1
415094,19.360467633686945,1,0.0,ROOT,386682163862986752,13493302,117,0,0,1,-0.1027,"fox: obama offers ""to pay out of his own pocket for the museum of muslim culture."" their source: a satire website URL",1
9792546,76.04476709013915,1,0.0,ROOT,520284654755381249,972651,70,0,0,1,0.1779,"report: amazon plans to open its first physical store, in new york URL",1
18704681,84.4167171411266,1,0.0,ROOT,524962676665888769,1367531,66,1,0,1,0.0,"update: 'most of downtown #ottawa is in lockdown,' police say: URL",0
478,7.49025672749768,0,0.0,ROOT,529747368087126019,601076863,133,0,0,0,-0.5707,wth?! michelle obama tells black ppl they can go eat fried chicken after they vote. just when u thought she could not be more ghetto.,0
623614,31.436928261916226,1,0.0,ROOT,531206167302012929,42345999,72,0,0,0,-0.7096,holy shit. doritos flavored mountain dew. all is lost. abandon all hope.,0
1658885,56.03498817966903,1,0.0,ROOT,514057033419849728,23482952,94,0,0,2,-0.25,"alaskan reporter says ""f*ck this,"" quits on live tv in marijuana legalization protest: URL URL",0
324,3.012370444667335,0,0.0,ROOT,407174474207731712,726456445,98,0,0,1,-0.8074,still cah believe paul walker died r.i.p paul walker r.i.p brian o'connor r.i.p fast & furious URL,0
1171641,138.6674296177615,1,0.0,ROOT,524181699043663872,16887175,63,1,0,2,0.5932,"calm down everyone, banksy hasn't been arrested #banksy URL URL",1
478,7.49025672749768,0,0.0,ROOT,560163341524807680,1379288282,99,1,3,2,0.0,islamic tribunal in texas operating under sharia law♨️@db10524 @lodisilverado @amymek #tcot URL URL,1
1145637,11.562154696132596,1,0.0,ROOT,523126268603031552,15913,99,0,0,2,0.0,the stuff of nightmares: this guy ran into a puppy sized spider. in a rainforest. at night. URL URL,0
9482704,21.30861928104575,1,0.0,ROOT,510916464631889920,6017542,121,0,1,1,0.0,islamic state video purports to show beheading of british hostage david haines; officials can't confirm- @dailymirror URL,0
1111538,30.41530208921513,1,0.0,ROOT,568905632998412288,243163874,69,0,0,2,0.0,someone trolled twitter into thinking macklemore joined isis: URL URL,1
6521,2.793414634146341,1,0.0,ROOT,538847758032310272,57775464,120,1,1,1,0.0,darren wilson told the post-dispatch that he was not paid for the abc news interview. #ferguson via @christinedbyers URL,1
15880382,62.61348766985405,1,0.0,ROOT,562256876763901953,91478624,119,0,0,1,0.0,"madden nfl 15 not only predicted a patriots victory over the seahawks, but also predicted the final score of 28-24: URL",0
2877258,48.827254098360655,1,0.0,ROOT,524946179390701568,6433472,99,0,0,2,-0.9169,latest update: attacker shot dead in parliament after soldier shot at national war memorial URL URL,0
4111,6.589438629876308,1,0.0,ROOT,532851585408593920,28886934,89,0,0,0,0.8402,"disney are making their first movie to feature two gay princes who fall in love, amazing.",1
482095,3.0093741384063963,1,0.0,ROOT,524152657783820288,211346617,112,0,1,1,-0.4767,graffiti artist banksy arrested in london; identity revealed - national report | national report URL via @wpusta,1
3145774,221.45383734249717,1,0.0,ROOT,553169307824177152,16973333,90,1,0,2,-0.2617,banksy's response to the #charliehebdo attack isn't by banksy. but it is striking: URL URL,1
2297367,21.571782178217823,1,0.0,ROOT,507634536176300032,74669397,140,0,0,0,-0.6688,if betty white dies today and steals joan's thunder i will unleash a reign of terror upon this nation the likes of which u have never seen!!,1
212905,55.963348309292975,1,0.0,ROOT,524929106987991040,23655688,97,1,0,1,-0.5994,"breaking: soldier shot at war memorial in ottawa, hill on lockdown, shooter at large URL #ottnews",0
46509954,59.05430861723447,1,0.0,ROOT,544698560655400961,759251,119,0,0,1,0.1154,"the story of a 17-year-old stock whiz with a rumored net worth of $72 million made a splash, but quickly unraveled. URL",1
15239098,70.15746907706946,1,0.0,ROOT,552568163431247873,28785486,96,0,0,2,-0.4588,dog found abandoned at scottish train station with suitcase filled with it's belongings: URL URL,0
7628876,70.3671486134155,1,0.0,ROOT,551120768164462592,25589776,77,0,0,2,0.0,"donna douglas, star of the beverly hillbillies, has passed away at 81 URL URL",0
2432446,4.103050499871828,1,0.0,ROOT,517850508380618752,110445334,124,3,0,0,-0.8442,#oklahoma prosecutor files formal notification that he will seek death penalty for beheading suspect #altonnolen. #kellyfile,0
18697908,84.4161114476075,1,0.0,ROOT,514106939173634048,1367531,76,1,0,1,-0.296,#breaking: missing afghan soldiers reportedly found near canadian border URL,0
4830,99.19263925729445,0,0.0,ROOT,515717938025078784,627830911,135,0,0,0,0.0516,"let's stop calling her the lady who was beheaded, etc. that dehumanizes her. she was colleen hufford. people loved her. she had a life.",0
17811,25.166326009197757,0,0.0,ROOT,514483762566922240,106514999,84,0,0,2,0.4215,iphone 6 users report that their phones are bending in their pockets... lol. URL URL,1
478,7.49025672749768,0,0.0,ROOT,407191144880439298,26878858,83,0,0,0,0.4449,im still on that paul walker situation i can't believe he died especially in a car.,0
26108,16.78443113772455,0,0.0,ROOT,534543768653807618,356434482,102,0,0,2,-0.7351,wtf? community agitator obama secretly met w/ ferguson activists & told them to stay on course URL URL,1
1531347,53.42853025936599,0,0.0,ROOT,501774615837163521,279390084,101,1,1,2,-0.4404,list of overnight arrests in #ferguson much higher than officials reported URL URL via @fergusonunity,1
4410737,53.67464008859358,1,0.0,ROOT,407169699559247872,14934818,93,1,0,2,-0.5859,"celebrities, friends and co-stars react to paul walker's tragic death. #rippaulwalker URL URL",0
5388659,66.54122189416307,1,0.0,ROOT,519704006826807296,16331010,75,0,0,1,-0.7845,stephen collins -- cops swarm home after suicide report ... false alarm URL,1
15236774,70.15271170313987,1,0.0,ROOT,525116411887513602,28785486,100,0,0,2,-0.8555,canadian cpl. nathan cirillo killed by gunman while guarding canada's national war memorial: URL URL,0
179250,41.83802281368821,0,0.0,ROOT,387030572779847680,97994396,97,0,0,2,0.0,non-essential services shutdown? can someone explain to me how URL is essential while URL is not?,1
150352,10.698713756267711,1,0.0,ROOT,568568737621630977,14166714,77,1,0,0,-0.296,i can't believe macklemore has joined isis. what a pity #macklemorejoinedisis,1
15265737,72.38397734169533,1,0.0,ROOT,500278294055768064,2467791,132,0,0,0,-0.296,"ferguson police chief: officer involved in shooting of michael brown was darren wilson, a 6-year veteran with no disciplinary record",0
8803,1.3353643675359492,1,0.0,ROOT,489970164469751808,56897868,75,1,2,2,-0.3182,current passenger breakdown by nationality - via @theage @smh #mh17 URL URL,1
71402,45.93965725319816,1,0.0,ROOT,407173794583695360,44688778,118,0,0,1,0.3818,paul walker's genuinely admirable history of organizing & participating in international disaster relief missions: URL,0
1531358,53.42564841498559,0,0.0,ROOT,372901260183494656,279390084,108,1,0,1,-0.811,fukushima – toxic water leak a level 3 serious incident URL fuck you tepco! fucking ocean is boiling!!! #yan,1
288131,8.971374497279394,1,0.0,ROOT,525009850104037376,24000965,94,2,0,2,0.2023,#kevinvickers hailed as hero who took down attacker at parliament hill URL #ottawashooting URL,0
7675,9.847308599613982,0,0.0,ROOT,504243239084236800,11740172,103,0,0,1,-0.5574,"new audio recording reveals shots, pause, more shots at mike brown killing.more shots than 6 fired. URL",0
28722,1.3208053691275168,1,0.0,ROOT,557621135320178688,171667875,67,1,0,1,0.0,arenal is one of 6 spectacular volcanoes located in #costarica. URL,1
1658885,56.03475177304964,1,0.0,ROOT,514109888138842113,23482952,99,0,0,2,0.0,"alaskan reporter says ""f*ck this,"" quits on live tv — her coworker's reaction is priceless: URL URL",0
2420016,39.79478184608639,1,0.0,ROOT,509466295344304129,14372486,78,0,0,1,0.0,microsoft is reportedly buying 'minecraft' developer mojang for $2 billion URL,0
13922502,64.4452802717787,1,0.0,ROOT,525040767317082113,51241574,111,0,0,1,-0.5367,"more: ottawa shootings suspect identified as michael zehaf-bibeau, 32; unclear if there are other shooters: URL",0
5136982,30.10350624399616,1,0.0,ROOT,407158558158254081,40076725,88,1,0,1,0.8126,paul walker's friends and castmates poured out their hearts overnight URL #rippaulwalker,0
8549508,148.0142892955628,1,0.0,ROOT,510916647373516800,87818409,100,0,0,1,-0.6908,a video has been released by isis apparently showing the murder of british hostage david haines: URL,0
2467741,137.1810275080906,0,0.0,ROOT,377002232257855488,2425231,52,0,0,0,0.0,j.k. rowling is working on an 8th harry potter book.,1
478,7.49025672749768,0,0.0,ROOT,517051126466625536,43182702,101,1,0,2,0.1548,"colleen hufford was a white woman, hardly worth a mention from pres. obama (unlike #ferguson) URL URL",0
2052023,9.964244785697916,1,0.0,ROOT,523943647449198592,17004618,101,0,1,1,0.2263,now he's a one-handed scientist rt @cbsnews: puppy-sized spider surprises scientist in rainforest URL,0
482331,4.812277867528271,1,0.0,ROOT,527138218505175040,556151596,120,0,0,1,0.2263,"pope francis again appears to suggest progress, but just makes false claims, as his religious belief requires of him URL",0
1553,0.2680995475113122,0,0.0,ROOT,407233172380733441,1570005834,80,2,0,1,-0.8807,paul walker's last pic before his death in car accident :'( #rip #paulwalker URL,0
478,7.49025672749768,0,0.0,ROOT,504500863944376321,493658381,131,0,0,0,0.3612,"quebec city, seattle, and toronto to join las vegas in 2017 nhl expansion, number of nhl teams will be raised to 34. (howard bloom)",1
6590,6.103851261620186,1,0.0,ROOT,501760566160289794,156743986,98,0,0,2,-0.4767,"78 were arrested overnight in ferguson, more than double the total reported by authorities URL URL",1
2432371,4.102794155344784,1,0.0,ROOT,517487705978966016,110445334,82,4,0,1,-0.5994,"d.a. to seek death in #moore, #oklahoma beheading case. #altonnolen #kellyfile URL",0
7145,1.6786313317678632,1,0.0,ROOT,524970097711267841,747398809,127,0,0,0,-0.9231,conservative caucas informed soldier shot at war memorial in ottawa this morning has died. a sad development on a shocking day.,0
2837001,84.12059959118783,1,0.0,ROOT,524289058290159616,16343974,100,0,0,2,0.1967,"he's not arrested, but he has been busy... new banksy mural appears in bristol URL (pic: banksy) URL",1
1029149,26.216791979949875,0,0.0,ROOT,407164247768977409,461275704,95,0,0,0,-0.8063,r.i.p to the driver who died with paul walker that no one cares about because he wasn’t famous.,0
17480870,61.59566713909698,1,0.0,ROOT,490080544949276672,3108351,88,1,0,2,0.0,ukraine officials say malaysia plane #mh17 was shot down by a buk missile system URL URL,1
665402,47.7554186630162,1,0.0,ROOT,538408710084001793,16630362,95,0,0,2,-0.3182,a pregnant woman has lost her eye after being shot with bean bag by police in ferguson: URL URL,0
7374984,33.31567895473635,1,0.0,ROOT,531634492528939008,18927441,90,0,0,2,0.0,pepsi is currently taste-testing doritos flavored mountrain dew. would you try it? URL URL,0
181287,34.91766784452297,1,0.0,ROOT,552457656666185728,1068121346,99,0,0,2,-0.4588,this dog was abandoned at a scottish railway station with a suitcase full of his belongings URL URL,0
1004803,32.64683703393381,1,0.0,ROOT,489874311143260160,8839632,94,1,1,1,0.3724,.@vp biden: malaysia airlines #mh17 was 'shot down not an accident. blown out of the sky.' URL,1
11420530,16.124320799826126,1,0.0,ROOT,273278761909239808,14075928,63,0,0,1,-0.6486,42 million dead in bloodiest black friday weekend on record URL,1
